"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Par_esp","Modelo","a","b","c","d","p","q","r","R2"
50,"Zaragoza",273,"Betula alba","VCC",2,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
50,"Zaragoza",215,"Crataegus monogyna","IAVC",2,"0",16,1.20834,3.05e-05,0,0,0,0,0,0.34805
50,"Zaragoza",71,"Fagus sylvatica","VSC",2,"0",7,-1.47,0.9270932,4e-06,0,0,0,0,0.99962
50,"Zaragoza",258,"Populus x canadensis","VLE",4,"0",12,0,0,0,0,0.0001247,2.16723,0,0.37707
50,"Zaragoza",257,"Salix alba","IAVC",3,"0",21,0,0,0.0006376,-1.08925e-06,0,0,0,0.3511
50,"Zaragoza",21,"Pinus sylvestris","IAVC",3,"0",20,-3.64009,0.054956,0,-9.25e-09,0,0,0,0.43996
50,"Zaragoza",257,"Salix alba","VSC",4,"0",7,-4.94,0.8041761,1.86e-05,0,0,0,0,0.99214
50,"Zaragoza",13,"Celtis australis","VCC",1,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
50,"Zaragoza",273,"Betula alba","VSC",5,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
50,"Zaragoza",92,"Robinia pseudacacia","IAVC",2,"0",16,1.20834,3.05e-05,0,0,0,0,0,0.34805
50,"Zaragoza",58,"Populus nigra","VSC",6,"0",7,-9.63,0.8823725,-3.22e-05,0,0,0,0,0.99558
50,"Zaragoza",71,"Fagus sylvatica","VLE",5,"0",12,0,0,0,0,4.66e-05,2.38142,0,0.53198
50,"Zaragoza",71,"Fagus sylvatica","IAVC",4,"0",19,-1.25683,0.0168436,8.59e-05,-5.517e-08,0,0,0,0.52444
50,"Zaragoza",21,"Pinus sylvestris","VCC",1,"0",11,0,0,0,0,0.0005564,1.94465,0.94368,0.98791
50,"Zaragoza",258,"Populus x canadensis","IAVC",6,"0",21,0,0,0.0006376,-1.08925e-06,0,0,0,0.3511
50,"Zaragoza",45,"Quercus ilex","VLE",4,"0",12,0,0,0,0,3.19e-05,2.56596,0,0.60909
50,"Zaragoza",71,"Fagus sylvatica","VSC",5,"0",7,-4.87,0.9445673,-6.7e-06,0,0,0,0,0.99973
