"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Par_esp","Modelo","a","b","c","d","p","q","r","R2"
34,"Palencia",258,"Populus x canadensis","VSC",5,"0",7,11.99,0.7806141,3.46e-05,0,0,0,0,0.98748
34,"Palencia",257,"Salix alba","IAVC",4,"0",21,0,0,0.0009826,-1.72718e-06,0,0,0,0.64106
34,"Palencia",44,"Quercus faginea","IAVC",1,"0",16,0.92893,5.4e-06,0,0,0,0,0,0.18219
34,"Palencia",258,"Populus x canadensis","VCC",3,"0",11,0,0,0,0,0.000362,1.84362,1.21573,0.99168
34,"Palencia",16,"Pyrus spp.","VSC",2,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
34,"Palencia",95,"Prunus spp.","VCC",2,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
34,"Palencia",215,"Crataegus monogyna","IAVC",5,"0",19,6.82046,-0.1041219,0.0005852,-7.2652e-07,0,0,0,0.5459
34,"Palencia",26,"Pinus pinaster","VCC",2,"0",11,0,0,0,0,0.0005646,1.99348,0.82029,0.97873
34,"Palencia",41,"Quercus robur","VLE",5,"0",12,0,0,0,0,4.83e-05,2.35962,0,0.49145
34,"Palencia",257,"Salix alba","VCC",4,"0",11,0,0,0,0,0.0002254,2.06989,0.94894,0.96437
34,"Palencia",58,"Populus nigra","IAVC",1,"0",21,0,0,0.0009826,-1.72718e-06,0,0,0,0.64106
34,"Palencia",44,"Quercus faginea","IAVC",4,"0",16,0.92893,5.4e-06,0,0,0,0,0,0.18219
34,"Palencia",26,"Pinus pinaster","VLE",2,"0",12,0,0,0,0,5.64e-05,2.24028,0,0.40058
34,"Palencia",257,"Salix alba","VSC",2,"0",7,-0.79,0.8039236,2.27e-05,0,0,0,0,0.99437
34,"Palencia",23,"Pinus pinea","IAVC",2,"0",13,3.45324,0.0394712,-126.25,0,0,0,0,0.24884
34,"Palencia",273,"Betula alba","VSC",2,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
34,"Palencia",52,"Populus tremula","IAVC",5,"0",21,0,0,0.0009826,-1.72718e-06,0,0,0,0.64106
34,"Palencia",595,"Prunus padus","IAVC",5,"0",19,6.82046,-0.1041219,0.0005852,-7.2652e-07,0,0,0,0.5459
34,"Palencia",42,"Quercus petraea","VCC",6,"0",11,0,0,0,0,0.0013234,1.74681,0.99499,0.9838
34,"Palencia",41,"Quercus robur","VLE",2,"0",12,0,0,0,0,4.83e-05,2.35962,0,0.49145
34,"Palencia",71,"Fagus sylvatica","VSC",4,"0",7,-7.14,0.9311831,-6.3e-06,0,0,0,0,0.99971
34,"Palencia",395,"Prunus avium","VSC",5,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
