"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Par_esp","Modelo","a","b","c","d","p","q","r","R2"
49,"Zamora",255,"Fraxinus excelsior","VSC",3,"0",7,-6.18,0.8544607,-5.8e-06,0,0,0,0,0.99463
49,"Zamora",25,"Pinus nigra","IAVC",1,"0",20,-2.440129417,0.073433875,0,4.68883e-07,0,0,0,0.609702001
49,"Zamora",45,"Quercus ilex","VSC",5,"0",7,-4.55,0.8448272,1.37e-05,0,0,0,0,0.99948
49,"Zamora",378,"Sorbus aucuparia","VSC",3,"0",7,0.47,0.7793051,7.29e-05,0,0,0,0,0.99782
49,"Zamora",43,"Quercus pyrenaica","VSC",4,"0",7,-9.67,0.8285306,3.62e-05,0,0,0,0,0.99675
49,"Zamora",957,"Salix purpurea","VSC",5,"0",7,-6.18,0.8544607,-5.8e-06,0,0,0,0,0.99463
49,"Zamora",45,"Quercus ilex","IAVC",3,"0",17,0.292345358,0.005877318,7.52674e-06,0,0,0,0,0.518711812
49,"Zamora",41,"Quercus robur","VSC",4,"0",7,-9.67,0.8285306,3.62e-05,0,0,0,0,0.99675
49,"Zamora",58,"Populus nigra","VSC",1,"0",7,-0.99,0.8368089,2.15e-05,0,0,0,0,0.9981
49,"Zamora",16,"Pyrus spp.","VCC",5,"0",11,0,0,0,0,0.0007656,1.91434,0.69702,0.99097
49,"Zamora",357,"Salix atrocinerea","VSC",1,"0",7,-6.18,0.8544607,-5.8e-06,0,0,0,0,0.99463
49,"Zamora",41,"Quercus robur","VLE",2,"0",12,0,0,0,0,4.83e-05,2.35962,0,0.49145
49,"Zamora",58,"Populus nigra","VSC",3,"0",7,-0.99,0.8368089,2.15e-05,0,0,0,0,0.9981
49,"Zamora",46,"Quercus suber","VSC",4,"10",7,-5.99,0.8362025,1.81e-05,0,0,0,0,0.99503
49,"Zamora",45,"Quercus ilex","VSC",2,"0",7,-4.55,0.8448272,1.37e-05,0,0,0,0,0.99948
49,"Zamora",57,"Salix spp.","VSC",5,"0",7,-6.18,0.8544607,-5.8e-06,0,0,0,0,0.99463
49,"Zamora",43,"Quercus pyrenaica","VCC",4,"0",11,0,0,0,0,0.0024505,1.80111,0.34084,0.96004
49,"Zamora",17,"Cedrus atlantica","VSC",5,"0",7,-4.86,0.7000254,5.44e-05,0,0,0,0,0.99444
49,"Zamora",72,"Castanea sativa","VSC",4,"0",7,-8.76,0.8513181,1.48e-05,0,0,0,0,0.99628
