"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Par_esp","Modelo","a","b","c","d","p","q","r","R2"
14,"Córdoba",24,"Pinus halepensis","VLE",3,"0",12,0,0,0,0,4.53e-05,2.33124,0,0.42727
14,"Córdoba",56,"Ulmus minor","IAVC",6,"0",8,16.49,0.0473236,-9.5e-06,0,0,0,0,0.34472
14,"Córdoba",4,"Rhamnus alaternus","VSC",3,"0",7,-4.94,0.8041761,1.86e-05,0,0,0,0,0.99214
14,"Córdoba",46,"Quercus suber","VLE",3,"0",12,0,0,0,0,1e-07,3.538,0,0.72999
14,"Córdoba",299,"Ficus carica","VSC",1,"0",7,-4.94,0.8041761,1.86e-05,0,0,0,0,0.99214
14,"Córdoba",68,"Arbutus unedo","VSC",1,"0",7,0.19,0.7891678,0.000308,0,0,0,0,0
14,"Córdoba",24,"Pinus halepensis","VLE",1,"0",12,0,0,0,0,4.53e-05,2.33124,0,0.42727
14,"Córdoba",23,"Pinus pinea","VSC",1,"0",7,-9.24,0.7477555,4.11e-05,0,0,0,0,0.99387
14,"Córdoba",4,"Rhamnus alaternus","VCC",5,"0",11,0,0,0,0,0.0004732,1.98799,0.75629,0.9433
14,"Córdoba",66,"Olea europaea","VCC",3,"0",11,0,0,0,0,0.0013079,1.89867,0.41737,0.8391
14,"Córdoba",8,"Phillyrea latifolia","IAVC",1,"0",19,-3.4364,0.0703082,-0.0003356,5.4603e-07,0,0,0,0.48731
14,"Córdoba",27,"Pinus canariensis","IAVC",5,"0",21,0,0,0.0003153,-2.2969e-07,0,0,0,0.8154
14,"Córdoba",68,"Arbutus unedo","IAVC",2,"0",19,-3.4364,0.0703082,-0.0003356,5.4603e-07,0,0,0,0.48731
14,"Córdoba",93,"Pistacia terebinthus","IAVC",1,"0",19,-3.4364,0.0703082,-0.0003356,5.4603e-07,0,0,0,0.48731
14,"Córdoba",58,"Populus nigra","VSC",3,"0",7,-1.64,0.9594182,-0.0046489,0,0,0,0,0.9456
14,"Córdoba",13,"Celtis australis","VCC",3,"0",11,0,0,0,0,0.0004732,1.98799,0.75629,0.9433
14,"Córdoba",44,"Quercus faginea","VLE",3,"0",12,0,0,0,0,3.63e-05,2.46992,0,0.60078
14,"Córdoba",13,"Celtis australis","IAVC",1,"0",19,-3.4364,0.0703082,-0.0003356,5.4603e-07,0,0,0,0.48731
14,"Córdoba",13,"Celtis australis","VLE",1,"0",12,0,0,0,0,0.0016601,1.7736,0,0.46356
14,"Córdoba",57,"Salix spp.","VCC",2,"0",11,0,0,0,0,0.0004732,1.98799,0.75629,0.9433
14,"Córdoba",55,"Fraxinus angustifolia","VSC",6,"0",7,-6.18,0.8544607,-5.8e-06,0,0,0,0,0.99463
14,"Córdoba",13,"Celtis australis","VSC",3,"0",7,-4.94,0.8041761,1.86e-05,0,0,0,0,0.99214
