"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Par_esp","Modelo","a","b","c","d","p","q","r","R2"
40,"Segovia",99,"Otras frondosas","IAVC",5,"0",19,2.31498,-0.0369357,0.0002899,-2.7715e-07,0,0,0,0.47186
40,"Segovia",43,"Quercus pyrenaica","VCC",6,"0",11,0,0,0,0,0.0755904,1.21529,0.40193,0.85565
40,"Segovia",38,"Juniperus thurifera","IAVC",3,"0",19,0.78778,-0.0041665,6.48e-05,-6.171e-08,0,0,0,0.53196
40,"Segovia",258,"Populus x canadensis","VLE",2,"0",12,0,0,0,0,0.0001247,2.16723,0,0.37707
40,"Segovia",255,"Fraxinus excelsior","VCC",5,"0",11,0,0,0,0,0.0011227,1.84869,0.7592,0.90976
40,"Segovia",43,"Quercus pyrenaica","VSC",1,"0",7,-7.91,0.7933472,2.32e-05,0,0,0,0,0.99357
40,"Segovia",256,"Ulmus glabra","VCC",3,"0",11,0,0,0,0,0.0007316,1.86222,0.94326,0.94518
40,"Segovia",357,"Salix atrocinerea","IAVC",4,"0",19,2.31498,-0.0369357,0.0002899,-2.7715e-07,0,0,0,0.47186
40,"Segovia",258,"Populus x canadensis","VCC",2,"0",11,0,0,0,0,0.0005313,1.94529,0.88483,0.97737
40,"Segovia",14,"Taxus baccata","VLE",3,"0",12,0,0,0,0,2.5e-05,2.41169,0,0.44123
40,"Segovia",29,"Otros pinos","IAVC",3,"0",21,0,0,0.0002817,-2.7434e-07,0,0,0,0.75261
40,"Segovia",58,"Populus nigra","VSC",3,"0",7,-3.7,0.8827979,-2.8e-05,0,0,0,0,0.99283
40,"Segovia",39,"Juniperus phoenicea","VCC",1,"0",11,0,0,0,0,0.0028903,1.71624,0.70819,0.90933
40,"Segovia",54,"Alnus glutinosa","VCC",5,"0",11,0,0,0,0,0.0002254,2.06989,0.94894,0.96437
40,"Segovia",21,"Pinus sylvestris","IAVC",5,"0",19,-8.12448,0.1366926,-0.0001906,1.7562e-07,0,0,0,0.45684
40,"Segovia",99,"Otras frondosas","VCC",2,"0",11,0,0,0,0,0.0008668,1.80781,1.00658,0.96204
40,"Segovia",55,"Fraxinus angustifolia","VSC",4,"0",7,-6.18,0.8544607,-5.8e-06,0,0,0,0,0.99463
40,"Segovia",357,"Salix atrocinerea","VLE",4,"0",12,0,0,0,0,0.0016601,1.7736,0,0.46356
40,"Segovia",54,"Alnus glutinosa","VLE",2,"0",12,0,0,0,0,0.0009308,1.83129,0,0.31577
40,"Segovia",71,"Fagus sylvatica","VCC",6,"0",11,0,0,0,0,0.0006992,1.93911,0.6876,0.98264
40,"Segovia",25,"Pinus nigra","IAVC",2,"0",17,-5.61887,0.1103047,-0.0001509,0,0,0,0,0.35867
40,"Segovia",25,"Pinus nigra","IAVC",3,"0",17,-5.61887,0.1103047,-0.0001509,0,0,0,0,0.35867
40,"Segovia",55,"Fraxinus angustifolia","VSC",3,"0",7,-6.18,0.8544607,-5.8e-06,0,0,0,0,0.99463
40,"Segovia",44,"Quercus faginea","VSC",5,"0",7,-23.08,0.8511002,7.2e-06,0,0,0,0,0.9964
40,"Segovia",29,"Otros pinos","VLE",2,"0",12,0,0,0,0,9.21e-05,2.17465,0,0.25342
40,"Segovia",258,"Populus x canadensis","IAVC",3,"0",21,0,0,0.0010167,-1.47765e-06,0,0,0,0.82114
40,"Segovia",576,"Acer pseudoplatanus","IAVC",3,"0",19,2.31498,-0.0369357,0.0002899,-2.7715e-07,0,0,0,0.47186
40,"Segovia",75,"Juglans regia","VLE",2,"0",12,0,0,0,0,1e-07,3.52547,0,0.74422
40,"Segovia",57,"Salix spp.","IAVC",2,"0",19,2.31498,-0.0369357,0.0002899,-2.7715e-07,0,0,0,0.47186
40,"Segovia",43,"Quercus pyrenaica","VCC",5,"0",11,0,0,0,0,0.0755904,1.21529,0.40193,0.85565
40,"Segovia",54,"Alnus glutinosa","VSC",2,"0",7,-0.79,0.8039236,2.27e-05,0,0,0,0,0.99437
40,"Segovia",43,"Quercus pyrenaica","IAVC",4,"0",20,-2.60837,0.0373295,0,-2.831e-08,0,0,0,0.58632
40,"Segovia",37,"Juniperus communis","VSC",1,"0",7,-1.52,0.8627692,5.69e-05,0,0,0,0,0.99315
40,"Segovia",14,"Taxus baccata","VCC",5,"0",11,0,0,0,0,0.0001315,2.36474,0.58255,0.99062
40,"Segovia",29,"Otros pinos","VSC",3,"0",7,1.06,0.4850355,0.000938,0,0,0,0,0.84875
40,"Segovia",16,"Pyrus spp.","VCC",3,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
40,"Segovia",215,"Crataegus monogyna","VSC",3,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
40,"Segovia",71,"Fagus sylvatica","VCC",5,"0",11,0,0,0,0,0.0006992,1.93911,0.6876,0.98264
40,"Segovia",23,"Pinus pinea","VLE",5,"0",12,0,0,0,0,8e-07,3.04558,0,0.62681
40,"Segovia",39,"Juniperus phoenicea","VLE",5,"0",12,0,0,0,0,7.3e-05,2.28991,0,0.42326
40,"Segovia",39,"Juniperus phoenicea","IAVC",5,"0",19,0.78778,-0.0041665,6.48e-05,-6.171e-08,0,0,0,0.53196
40,"Segovia",44,"Quercus faginea","VSC",3,"0",7,-0.3,0.6302042,0.000727,0,0,0,0,0.98123
40,"Segovia",55,"Fraxinus angustifolia","VLE",4,"0",12,0,0,0,0,2.71e-05,2.51797,0,0.54735
40,"Segovia",75,"Juglans regia","IAVC",2,"0",19,2.31498,-0.0369357,0.0002899,-2.7715e-07,0,0,0,0.47186
40,"Segovia",56,"Ulmus minor","VLE",3,"0",12,0,0,0,0,1.27e-05,2.57913,0,0.45555
40,"Segovia",75,"Juglans regia","VLE",1,"0",12,0,0,0,0,1e-07,3.52547,0,0.74422
40,"Segovia",258,"Populus x canadensis","VLE",3,"0",12,0,0,0,0,0.0001247,2.16723,0,0.37707
40,"Segovia",43,"Quercus pyrenaica","VCC",2,"0",11,0,0,0,0,0.0008953,1.90902,0.77906,0.98308
