"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Par_esp","Modelo","a","b","c","d","p","q","r","R2"
9,"Burgos",74,"Corylus avellana","VCC",5,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
9,"Burgos",57,"Salix spp.","VLE",2,"0",12,0,0,0,0,0.0016601,1.7736,0,0.46356
9,"Burgos",52,"Populus tremula","VSC",2,"0",7,-4.94,0.8041761,1.86e-05,0,0,0,0,0.99214
9,"Burgos",436,"Cupressus macrocarpa","VCC",1,"0",11,0,0,0,0,0.0010414,1.85853,0.8476,0.95556
9,"Burgos",41,"Quercus robur","VSC",5,"0",7,-10.61,0.8487662,9.4e-06,0,0,0,0,0.99949
9,"Burgos",22,"Pinus uncinata","VCC",3,"0",11,0,0,0,0,0.0032009,1.81969,0.30465,0.96883
9,"Burgos",51,"Populus alba","VCC",3,"0",11,0,0,0,0,0.0004732,1.98799,0.75629,0.9433
9,"Burgos",78,"Sorbus spp.","VLE",1,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
9,"Burgos",257,"Salix alba","IAVC",2,"0",13,8.01734,0.0428471,-206.734375,0,0,0,0,0.2828
9,"Burgos",43,"Quercus pyrenaica","VSC",2,"0",7,-16.77,0.8332481,1.78e-05,0,0,0,0,0.9973
9,"Burgos",44,"Quercus faginea","VCC",3,"0",11,0,0,0,0,0.0001204,2.4529,0.30849,0.97222
9,"Burgos",71,"Fagus sylvatica","VCC",3,"0",11,0,0,0,0,0.000491,1.92618,0.96224,0.98567
9,"Burgos",68,"Arbutus unedo","IAVC",2,"0",13,1.93836,0.0234695,-141.2818182,0,0,0,0,0.38476
9,"Burgos",28,"Pinus radiata","VCC",5,"0",11,0,0,0,0,0.0003552,2.04836,0.84768,0.99365
9,"Burgos",76,"Acer campestre","IAVC",2,"0",13,1.93836,0.0234695,-141.2818182,0,0,0,0,0.38476
9,"Burgos",45,"Quercus ilex","VSC",4,"0",7,-1.83,0.7972705,0.0001293,0,0,0,0,0.99779
9,"Burgos",97,"Sambucus nigra","VCC",5,"0",11,0,0,0,0,0.0004732,1.98799,0.75629,0.9433
9,"Burgos",45,"Quercus ilex","VLE",5,"0",12,0,0,0,0,3.19e-05,2.56596,0,0.60909
9,"Burgos",39,"Juniperus phoenicea","VSC",1,"0",7,-7.28,0.8910046,1.53e-05,0,0,0,0,0.99376
9,"Burgos",21,"Pinus sylvestris","VCC",2,"0",11,0,0,0,0,0.0004841,1.99916,0.87623,0.99581
9,"Burgos",273,"Betula alba","VLE",3,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
9,"Burgos",51,"Populus alba","IAVC",3,"0",13,8.01734,0.0428471,-206.734375,0,0,0,0,0.2828
9,"Burgos",73,"Betula spp.","VLE",2,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
9,"Burgos",46,"Quercus suber","VSC",1,"10",7,-23.46,0.6971691,0.0001167,0,0,0,0,0.97838
9,"Burgos",14,"Taxus baccata","VSC",1,"0",7,-12.37,0.83297,7.4e-06,0,0,0,0,0.99511
9,"Burgos",56,"Ulmus minor","VCC",3,"0",11,0,0,0,0,0.0007316,1.86222,0.94326,0.94518
9,"Burgos",43,"Quercus pyrenaica","IAVC",1,"0",19,-1.47099,0.0364492,-3.9e-05,1.737e-08,0,0,0,0.33282
9,"Burgos",12,"Malus sylvestris","VCC",2,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
9,"Burgos",476,"Acer opalus","VSC",1,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
9,"Burgos",24,"Pinus halepensis","IAVC",3,"0",19,-10.77171,0.1593475,-0.000345,2.2857e-07,0,0,0,0.3449
9,"Burgos",25,"Pinus nigra","VSC",5,"0",7,-0.89,0.6994498,4.72e-05,0,0,0,0,0.99444
9,"Burgos",243,"Quercus pubescens","VLE",4,"0",12,0,0,0,0,9.44e-05,2.27236,0,0.49283
9,"Burgos",28,"Pinus radiata","VLE",1,"0",12,0,0,0,0,0.0014136,1.73113,0,0.31066
9,"Burgos",436,"Cupressus macrocarpa","IAVC",3,"0",19,-10.77171,0.1593475,-0.000345,2.2857e-07,0,0,0,0.3449
9,"Burgos",16,"Pyrus spp.","IAVC",3,"0",13,1.93836,0.0234695,-141.2818182,0,0,0,0,0.38476
9,"Burgos",576,"Acer pseudoplatanus","IAVC",1,"0",13,1.93836,0.0234695,-141.2818182,0,0,0,0,0.38476
9,"Burgos",57,"Salix spp.","IAVC",2,"0",13,8.01734,0.0428471,-206.734375,0,0,0,0,0.2828
9,"Burgos",76,"Acer campestre","IAVC",1,"0",13,1.93836,0.0234695,-141.2818182,0,0,0,0,0.38476
9,"Burgos",273,"Betula alba","VCC",1,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
9,"Burgos",26,"Pinus pinaster","VCC",5,"0",11,0,0,0,0,0.0035657,1.6935,0.69925,0.92839
9,"Burgos",74,"Corylus avellana","VSC",3,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
9,"Burgos",33,"Picea abies","VSC",3,"0",7,-5.66,0.800826,6.1e-06,0,0,0,0,0.99791
9,"Burgos",77,"Tilia spp.","IAVC",3,"0",14,0,0,0,0,0.2258293,0.54502,0,0.09153
9,"Burgos",41,"Quercus robur","VLE",5,"0",12,0,0,0,0,4.83e-05,2.35962,0,0.49145
9,"Burgos",45,"Quercus ilex","VLE",1,"0",12,0,0,0,0,3.19e-05,2.56596,0,0.60909
9,"Burgos",73,"Betula spp.","VLE",3,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
9,"Burgos",33,"Picea abies","VCC",2,"0",11,0,0,0,0,0.0003552,2.04836,0.84768,0.99365
9,"Burgos",15,"Crataegus spp.","IAVC",1,"0",13,1.93836,0.0234695,-141.2818182,0,0,0,0,0.38476
9,"Burgos",35,"Larix spp.","VSC",5,"0",7,-5.66,0.800826,6.1e-06,0,0,0,0,0.99791
9,"Burgos",55,"Fraxinus angustifolia","VSC",6,"0",7,-6.18,0.8544607,-5.8e-06,0,0,0,0,0.99463
9,"Burgos",68,"Arbutus unedo","VCC",5,"0",11,0,0,0,0,0.0004732,1.98799,0.75629,0.9433
9,"Burgos",476,"Acer opalus","VLE",1,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
9,"Burgos",15,"Crataegus spp.","IAVC",2,"0",13,1.93836,0.0234695,-141.2818182,0,0,0,0,0.38476
9,"Burgos",28,"Pinus radiata","VLE",5,"0",12,0,0,0,0,0.0014136,1.73113,0,0.31066
9,"Burgos",257,"Salix alba","VLE",3,"0",12,0,0,0,0,0.0016601,1.7736,0,0.46356
9,"Burgos",657,"Salix caprea","IAVC",1,"0",13,8.01734,0.0428471,-206.734375,0,0,0,0,0.2828
9,"Burgos",57,"Salix spp.","VCC",3,"0",11,0,0,0,0,0.0004732,1.98799,0.75629,0.9433
9,"Burgos",278,"Sorbus aria","IAVC",5,"0",13,1.93836,0.0234695,-141.2818182,0,0,0,0,0.38476
9,"Burgos",22,"Pinus uncinata","VSC",3,"0",7,-1.75,0.7953553,0.0002175,0,0,0,0,0.99409
9,"Burgos",42,"Quercus petraea","VSC",4,"0",7,-10.61,0.8487662,9.4e-06,0,0,0,0,0.99949
9,"Burgos",21,"Pinus sylvestris","VSC",1,"0",7,-12.37,0.83297,7.4e-06,0,0,0,0,0.99511
9,"Burgos",75,"Juglans regia","VCC",4,"0",11,0,0,0,0,0.0052529,1.41567,1.11603,0.86113
9,"Burgos",215,"Crataegus monogyna","VSC",3,"0",7,-0.79,0.8039236,2.27e-05,0,0,0,0,0.99437
9,"Burgos",39,"Juniperus phoenicea","VLE",1,"0",12,0,0,0,0,2.49e-05,2.44751,0,0.49748
9,"Burgos",377,"Tilia platyphyllos","IAVC",1,"0",14,0,0,0,0,0.2258293,0.54502,0,0.09153
9,"Burgos",75,"Juglans regia","VSC",5,"0",7,1.34,0.7876609,2.12e-05,0,0,0,0,0.99597
9,"Burgos",39,"Juniperus phoenicea","VLE",2,"0",12,0,0,0,0,2.49e-05,2.44751,0,0.49748
9,"Burgos",73,"Betula spp.","IAVC",3,"0",14,0,0,0,0,0.2258293,0.54502,0,0.09153
9,"Burgos",71,"Fagus sylvatica","VSC",4,"0",7,-6.63,0.9198679,4.2e-06,0,0,0,0,0.99874
9,"Burgos",243,"Quercus pubescens","VCC",3,"0",11,0,0,0,0,8.76e-05,2.56224,0.21484,0.95674
9,"Burgos",16,"Pyrus spp.","VCC",4,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
9,"Burgos",15,"Crataegus spp.","VSC",3,"0",7,-0.79,0.8039236,2.27e-05,0,0,0,0,0.99437
9,"Burgos",95,"Prunus spp.","VSC",5,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
9,"Burgos",258,"Populus x canadensis","VLE",3,"0",12,0,0,0,0,0.0001247,2.16723,0,0.37707
9,"Burgos",243,"Quercus pubescens","VSC",3,"0",7,-0.19,0.6519316,0.0006198,0,0,0,0,0.97584
9,"Burgos",257,"Salix alba","IAVC",5,"0",13,8.01734,0.0428471,-206.734375,0,0,0,0,0.2828
9,"Burgos",278,"Sorbus aria","VCC",5,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
9,"Burgos",243,"Quercus pubescens","VSC",2,"0",7,-16.77,0.8332481,1.78e-05,0,0,0,0,0.9973
9,"Burgos",75,"Juglans regia","IAVC",3,"0",14,0,0,0,0,0.2258293,0.54502,0,0.09153
9,"Burgos",42,"Quercus petraea","VSC",1,"0",7,-15.07,0.8331252,3e-06,0,0,0,0,0.99705
9,"Burgos",75,"Juglans regia","VLE",5,"0",12,0,0,0,0,1e-07,3.52547,0,0.74422
9,"Burgos",54,"Alnus glutinosa","VLE",3,"0",12,0,0,0,0,0.0009308,1.83129,0,0.31577
9,"Burgos",243,"Quercus pubescens","VCC",4,"0",11,0,0,0,0,0.0014842,1.92405,0.28957,0.97013
9,"Burgos",16,"Pyrus spp.","VLE",4,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
9,"Burgos",42,"Quercus petraea","IAVC",2,"0",17,-0.98058,0.0417436,-2.05e-05,0,0,0,0,0.16331
9,"Burgos",376,"Acer negundo","IAVC",5,"0",13,1.93836,0.0234695,-141.2818182,0,0,0,0,0.38476
9,"Burgos",45,"Quercus ilex","IAVC",4,"0",19,0.75821,-0.0020962,3.14e-05,-2.687e-08,0,0,0,0.39521
9,"Burgos",26,"Pinus pinaster","VSC",5,"0",7,-21.18,0.7510523,3.05e-05,0,0,0,0,0.99636
9,"Burgos",41,"Quercus robur","VSC",4,"0",7,-10.61,0.8487662,9.4e-06,0,0,0,0,0.99949
9,"Burgos",237,"Juniperus oxycedrus","VCC",3,"0",11,0,0,0,0,0.0017596,1.83627,0.56894,0.88435
9,"Burgos",22,"Pinus uncinata","VCC",2,"0",11,0,0,0,0,0.0009417,1.85561,0.94126,0.95956
9,"Burgos",44,"Quercus faginea","VLE",3,"0",12,0,0,0,0,3.63e-05,2.46992,0,0.60078
9,"Burgos",56,"Ulmus minor","VCC",5,"0",11,0,0,0,0,0.0007316,1.86222,0.94326,0.94518
9,"Burgos",44,"Quercus faginea","IAVC",2,"0",19,-3.34312,0.0559657,-0.0001179,8.287e-08,0,0,0,0.31274
9,"Burgos",55,"Fraxinus angustifolia","VLE",1,"0",12,0,0,0,0,2.71e-05,2.51797,0,0.54735
9,"Burgos",16,"Pyrus spp.","IAVC",5,"0",13,1.93836,0.0234695,-141.2818182,0,0,0,0,0.38476
9,"Burgos",24,"Pinus halepensis","VLE",5,"0",12,0,0,0,0,4.53e-05,2.33124,0,0.42727
9,"Burgos",25,"Pinus nigra","VSC",2,"0",7,-0.89,0.6994498,4.72e-05,0,0,0,0,0.99444
9,"Burgos",578,"Sorbus torminalis","VLE",2,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
9,"Burgos",243,"Quercus pubescens","VSC",4,"0",7,-8.77,0.8217037,3.57e-05,0,0,0,0,0.99717
9,"Burgos",33,"Picea abies","VSC",1,"0",7,-5.66,0.800826,6.1e-06,0,0,0,0,0.99791
9,"Burgos",71,"Fagus sylvatica","VSC",5,"0",7,-6.63,0.9198679,4.2e-06,0,0,0,0,0.99874
9,"Burgos",15,"Crataegus spp.","IAVC",5,"0",13,1.93836,0.0234695,-141.2818182,0,0,0,0,0.38476
9,"Burgos",72,"Castanea sativa","VLE",3,"0",12,0,0,0,0,2.12e-05,2.52613,0,0.53503
