"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Par_esp","Modelo","a","b","c","d","p","q","r","R2"
36,"Pontevedra",65,"Ilex aquifolium","VSC",3,"0",7,0.19,0.7891678,3.08e-05,0,0,0,0,0
36,"Pontevedra",97,"Sambucus nigra","VLE",2,"0",10,-21.4,0.1482,3.53e-05,0,0,0,0,0
36,"Pontevedra",357,"Salix atrocinerea","IAVC",3,"0",13,20.04,0.77666261,-33.7,0,0,0,0,0.2473546
36,"Pontevedra",95,"Prunus spp.","IAVC",1,"0",13,20.04,0.77666261,-33.7,0,0,0,0,0.2473546
36,"Pontevedra",99,"Otras frondosas","VSC",3,"0",7,-11.1,0.8822753,8.3e-06,0,0,0,0,0
36,"Pontevedra",307,"Acacia dealbata","IAVC",2,"0",13,14.6,0.53933134,-27.7,0,0,0,0,0.28575337
36,"Pontevedra",61,"Eucalyptus globulus","VCC",3,"0",1,-1.02,0.0002111,0,0,0,0,0,0.600080013275146
36,"Pontevedra",62,"Eucalyptus camaldulensis","VLE",3,"0",10,-6.81,0.055155,5.61e-05,0,0,0,0,0.861500024795532
36,"Pontevedra",657,"Salix caprea","VLE",2,"0",10,6.03,-0.0022,0.0002056,0,0,0,0,0
36,"Pontevedra",46,"Quercus suber","VSC",4,"0",7,-14.37,0.7285726,5.85e-05,0,0,0,0,0
36,"Pontevedra",41,"Quercus robur","VCC",5,"0",1,48.86945,2e-04,0,0,0,0,0,0
36,"Pontevedra",364,"Eucalyptus gomphocephalus","VLE",3,"0",10,-0.72,0.003707,2.7e-05,0,0,0,0,0
36,"Pontevedra",657,"Salix caprea","IAVC",4,"0",13,20.04,0.77666261,-33.7,0,0,0,0,0.2473546
36,"Pontevedra",21,"Pinus sylvestris","IAVC",5,"0",13,27.97,1.36858315,-28,0,0,0,0,0.43324494
36,"Pontevedra",273,"Betula alba","VLE",5,"0",10,-19.28,0.2092,-7.83e-05,0,0,0,0,0
36,"Pontevedra",307,"Acacia dealbata","IAVC",5,"0",13,14.6,0.53933134,-27.7,0,0,0,0,0.28575337
36,"Pontevedra",26,"Pinus pinaster","IAVC",5,"0",13,27.97,1.36858315,-28,0,0,0,0,0.43324494
