"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Par_esp","Modelo","a","b","c","d","p","q","r","R2"
22,"Huesca",23,"Pinus pinea","VCC",2,"0",11,0,0,0,0,0.0014257,1.76673,0.98882,0.96921
22,"Huesca",73,"Betula spp.","VLE",5,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
22,"Huesca",45,"Quercus ilex","VSC",5,"0",7,-2.2,0.8221899,9e-05,0,0,0,0,0.99705
22,"Huesca",71,"Fagus sylvatica","VCC",2,"0",11,0,0,0,0,0.0006776,1.8699,0.96112,0.9924
22,"Huesca",54,"Alnus glutinosa","IAVC",3,"0",14,0,0,0,0,5.478e-05,2.19083,0,0.417877192
22,"Huesca",378,"Sorbus aucuparia","VCC",2,"0",11,0,0,0,0,9.6368279,0.46956,0.09477,0
22,"Huesca",576,"Acer pseudoplatanus","VCC",2,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
22,"Huesca",57,"Salix spp.","VSC",5,"0",7,-4.94,0.8041761,1.86e-05,0,0,0,0,0.99214
22,"Huesca",215,"Crataegus monogyna","VLE",5,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
22,"Huesca",57,"Salix spp.","VCC",3,"0",11,0,0,0,0,0.0004732,1.98799,0.75629,0.9433
22,"Huesca",377,"Tilia platyphyllos","IAVC",5,"0",21,0,0,8.2e-05,-7.223e-08,0,0,0,0.596803786
22,"Huesca",55,"Fraxinus angustifolia","VLE",6,"0",12,0,0,0,0,2.71e-05,2.51797,0,0.54735
22,"Huesca",237,"Juniperus oxycedrus","VSC",3,"0",7,-1.52,0.8627692,5.69e-05,0,0,0,0,0.99315
22,"Huesca",55,"Fraxinus angustifolia","VCC",6,"0",11,0,0,0,0,0.0011227,1.84869,0.7592,0.90976
22,"Huesca",57,"Salix spp.","VCC",5,"0",11,0,0,0,0,0.0004732,1.98799,0.75629,0.9433
22,"Huesca",53,"Tamarix spp.","VLE",3,"0",12,0,0,0,0,0.0016601,1.7736,0,0.46356
22,"Huesca",43,"Quercus pyrenaica","IAVC",5,"0",21,0,0,9.26e-05,-5.448e-08,0,0,0,0.573749534
