"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Par_esp","Modelo","a","b","c","d","p","q","r","R2"
17,"Girona",43,"Quercus pyrenaica","VSC",4,"0",7,-7.02,0.8055412,6.23e-05,0,0,0,0,0.998390018939972
17,"Girona",65,"Ilex aquifolium","VSC",2,"0",7,-6.2,0.8544971,-5.9e-06,0,0,0,0,0.994660019874573
17,"Girona",757,"Salix elaeagnos","VCC",4,"0",1,109.53,0.0001481,0,0,0,0,0,0
17,"Girona",355,"Fraxinus ornus","VLE",1,"0",12,0,0,0,0,2.71e-05,2.51797,0,0.547349989414215
17,"Girona",355,"Fraxinus ornus","VSC",1,"0",7,-6.2,0.8544971,-5.9e-06,0,0,0,0,0.994660019874573
17,"Girona",15,"Crataegus spp.","IAVC",3,"0",17,1.69045,-0.029131296,0.000250608,0,0,0,0,0.460606029
17,"Girona",8,"Phillyrea latifolia","VLE",2,"0",12,0,0,0,0,2.71e-05,2.51797,0,0.547349989414215
17,"Girona",373,"Betula pendula","VSC",2,"0",7,-0.79,0.8039094,2.27e-05,0,0,0,0,0.994369983673096
17,"Girona",15,"Crataegus spp.","VSC",1,"0",7,1.34,0.7876103,2.11e-05,0,0,0,0,0.995989978313446
17,"Girona",4,"Rhamnus alaternus","VSC",1,"0",7,-6.2,0.8544971,-5.9e-06,0,0,0,0,0.994660019874573
17,"Girona",25,"Pinus nigra","VCC",3,"0",1,13.85,0.0003398,0,0,0,0,0,0.989610016345978
17,"Girona",357,"Salix atrocinerea","VSC",5,"0",7,-4.94,0.8041414,1.86e-05,0,0,0,0,0.992129981517792
17,"Girona",72,"Castanea sativa","VCC",5,"0",1,77.74,0.000134,0,0,0,0,0,1
17,"Girona",355,"Fraxinus ornus","VCC",4,"0",1,37.56,0.0002307,0,0,0,0,0,0
17,"Girona",36,"Cupressus sempervirens","IAVC",3,"0",19,6.07787,-0.049138598,0.000559926,-6.1066e-07,0,0,0,0.337011671
17,"Girona",32,"Abies pinsapo","VSC",2,"0",7,3.22,0.7978705,3.42e-05,0,0,0,0,0.996599972248077
17,"Girona",11,"Ailanthus altissima","IAVC",1,"0",14,0,0,0,0,0.000675865,1.46944905,0,0.226623151
17,"Girona",74,"Corylus avellana","VCC",5,"0",1,-5.35,0.000365,0,0,0,0,0,0
17,"Girona",757,"Salix elaeagnos","IAVC",2,"0",17,3.82864,-0.054751107,0.000328819,0,0,0,0,0.77956665
17,"Girona",457,"Salix babylonica","VSC",3,"0",7,-4.94,0.8041414,1.86e-05,0,0,0,0,0.992129981517792
17,"Girona",52,"Populus tremula","VLE",3,"0",12,0,0,0,0,0.0001247,2.16723,0,0.377070009708405
17,"Girona",236,"Cupressus arizonica","IAVC",2,"0",19,6.07787,-0.049138598,0.000559926,-6.1066e-07,0,0,0,0.337011671
17,"Girona",72,"Castanea sativa","VCC",3,"0",1,12.45,0.000263,0,0,0,0,0,0.98921000957489
17,"Girona",57,"Salix spp.","IAVC",5,"0",17,3.82864,-0.054751107,0.000328819,0,0,0,0,0.77956665
17,"Girona",276,"Acer monspessulanum","VLE",2,"0",12,0,0,0,0,0.0010626,1.85153,0,0.404240012168884
17,"Girona",757,"Salix elaeagnos","VLE",4,"0",12,0,0,0,0,0.0016601,1.7736,0,0.463559985160828
17,"Girona",28,"Pinus radiata","IAVC",2,"0",16,11.02294,0.000311356,0,0,0,0,0,0.661951549
17,"Girona",14,"Taxus baccata","VCC",5,"0",1,13.85,0.0003398,0,0,0,0,0,0.989610016345978
17,"Girona",72,"Castanea sativa","VLE",3,"0",12,0,0,0,0,2.12e-05,2.52613,0,0.535030007362366
17,"Girona",273,"Betula alba","VCC",5,"0",1,12.68,0.0002535,0,0,0,0,0,0
17,"Girona",46,"Quercus suber","IAVC",1,"10",19,1.07871,-0.010186143,6.9122e-05,-3.00442e-08,0,0,0,0.383114003
17,"Girona",917,"Cedrus spp.","VSC",3,"0",7,-4.38,0.6501946,5.52e-05,0,0,0,0,0.99507999420166
17,"Girona",258,"Populus x canadensis","VCC",3,"0",1,33.17,0.0002444,0,0,0,0,0,0.975799977779388
17,"Girona",299,"Ficus carica","VCC",2,"0",1,69.46,0.000208,0,0,0,0,0,0
17,"Girona",61,"Eucalyptus globulus","VCC",5,"0",11,0,0,0,0,0.0015274,1.75753,0.68822,0.948920011520386
17,"Girona",16,"Pyrus spp.","VSC",1,"0",7,-6.2,0.8544971,-5.9e-06,0,0,0,0,0.994660019874573
17,"Girona",36,"Cupressus sempervirens","VSC",3,"0",7,-4.38,0.6501946,5.52e-05,0,0,0,0,0.99507999420166
17,"Girona",215,"Crataegus monogyna","VLE",2,"0",12,0,0,0,0,0.0010626,1.85153,0,0.404240012168884
17,"Girona",757,"Salix elaeagnos","VSC",6,"0",7,-4.94,0.8041414,1.86e-05,0,0,0,0,0.992129981517792
17,"Girona",236,"Cupressus arizonica","VCC",2,"0",1,7.48,0.0003379,0,0,0,0,0,0.987810015678406
17,"Girona",243,"Quercus pubescens","VLE",5,"0",12,0,0,0,0,9.44e-05,2.27236,0,0.492830008268356
