"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Par_esp","Modelo","a","b","c","d","p","q","r","R2"
15,"Coruña, A",76,"Acer campestre","VSC",3,"0",7,-8.16,0.8756752,2.98e-05,0,0,0,0,0.990199983119965
15,"Coruña, A",857,"Salix fragilis","IAVC",3,"0",13,9.63,0.0741461,-221,0,0,0,0,0.18768366
15,"Coruña, A",95,"Prunus spp.","VLE",5,"0",10,-24.16,0.3362,0.0009074,0,0,0,0,0
15,"Coruña, A",41,"Quercus robur","VCC",1,"0",1,45.77,0.0002813,0,0,0,0,0,0.97504997253418
15,"Coruña, A",65,"Ilex aquifolium","IAVC",5,"0",13,9.63,0.0741461,-221,0,0,0,0,0.18768366
15,"Coruña, A",757,"Salix elaeagnos","VCC",1,"0",1,13.04,0.0002678,0,0,0,0,0,0
15,"Coruña, A",44,"Quercus faginea","VCC",5,"0",1,36.92,0.00021,0,0,0,0,0,1
15,"Coruña, A",61,"Eucalyptus globulus","VCC",3,"0",1,-1.74,0.000225,0,0,0,0,0,0.533519983291626
15,"Coruña, A",73,"Betula spp.","IAVC",5,"0",13,4.71,0.0215964,-186,0,0,0,0,0.43983242
15,"Coruña, A",28,"Pinus radiata","VSC",1,"0",7,-8.29,0.8095325,1.54e-05,0,0,0,0,0.997349977493286
15,"Coruña, A",61,"Eucalyptus globulus","VSC",1,"0",7,-1.94,0.8117836,6.4e-06,0,0,0,0,0.996150016784668
15,"Coruña, A",74,"Corylus avellana","VSC",5,"0",7,0.19,0.7891678,3.08e-05,0,0,0,0,0.994210004806519
15,"Coruña, A",55,"Fraxinus angustifolia","VCC",2,"0",1,37.56,0.0002307,0,0,0,0,0,0
15,"Coruña, A",364,"Eucalyptus gomphocephalus","IAVC",1,"0",13,85.32,0.3243861,-343,0,0,0,0,0.55477148
15,"Coruña, A",42,"Quercus petraea","VLE",3,"0",10,-20.8,0.1851,-4.8e-06,0,0,0,0,0
15,"Coruña, A",55,"Fraxinus angustifolia","IAVC",1,"0",13,9.63,0.0741461,-221,0,0,0,0,0.18768366
15,"Coruña, A",74,"Corylus avellana","IAVC",4,"0",13,4.71,0.0215964,-186,0,0,0,0,0.43983242
15,"Coruña, A",3,"Frangula alnus","VLE",5,"0",10,6.03,-0.0022,0.0002056,0,0,0,0,0
15,"Coruña, A",61,"Eucalyptus globulus","VLE",1,"0",10,-0.72,0.003707,2.7e-05,0,0,0,0,0
15,"Coruña, A",75,"Juglans regia","VLE",3,"0",10,-24.16,0.3362,0.0009074,0,0,0,0,0
15,"Coruña, A",52,"Populus tremula","IAVC",1,"0",13,9.63,0.0741461,-221,0,0,0,0,0.18768366
15,"Coruña, A",18,"Chamaecyparis lawsoniana","VCC",2,"0",1,34.2,0.0002936,0,0,0,0,0,0.989889979362488
15,"Coruña, A",257,"Salix alba","IAVC",3,"0",13,9.63,0.0741461,-221,0,0,0,0,0.18768366
15,"Coruña, A",16,"Pyrus spp.","VSC",5,"0",7,-6.47,0.7939548,3.43e-05,0,0,0,0,0.993330001831055
15,"Coruña, A",57,"Salix spp.","VCC",5,"0",1,13.04,0.0002678,0,0,0,0,0,0
15,"Coruña, A",55,"Fraxinus angustifolia","VLE",2,"0",10,3.59,0.0054,0.0003208,0,0,0,0,0
15,"Coruña, A",97,"Sambucus nigra","VSC",2,"0",7,-6.47,0.7939548,3.43e-05,0,0,0,0,0.993330001831055
15,"Coruña, A",97,"Sambucus nigra","VCC",2,"0",1,13.04,0.0002678,0,0,0,0,0,0
15,"Coruña, A",95,"Prunus spp.","IAVC",1,"0",13,4.71,0.0215964,-186,0,0,0,0,0.43983242
15,"Coruña, A",43,"Quercus pyrenaica","IAVC",1,"0",13,14.01,0.010992,-359,0,0,0,0,0.52492809
15,"Coruña, A",23,"Pinus pinea","VLE",5,"0",10,-1.53,0.0387,0.0001237,0,0,0,0,0
15,"Coruña, A",95,"Prunus spp.","VLE",1,"0",10,-24.16,0.3362,0.0009074,0,0,0,0,0
15,"Coruña, A",42,"Quercus petraea","IAVC",3,"0",13,15.26,0.0767943,-287,0,0,0,0,0.30330381
15,"Coruña, A",72,"Castanea sativa","IAVC",2,"0",13,11.97,0.0722032,-215,0,0,0,0,0.3823429
15,"Coruña, A",68,"Arbutus unedo","IAVC",5,"0",13,9.63,0.0741461,-221,0,0,0,0,0.18768366
15,"Coruña, A",55,"Fraxinus angustifolia","VLE",6,"0",10,3.59,0.0054,0.0003208,0,0,0,0,0
15,"Coruña, A",55,"Fraxinus angustifolia","VSC",1,"0",7,-13.02,0.8173751,8.6e-06,0,0,0,0,0.996580004692078
15,"Coruña, A",74,"Corylus avellana","VLE",5,"0",10,-5.7,0.272,-0.0001535,0,0,0,0,0
15,"Coruña, A",55,"Fraxinus angustifolia","VLE",1,"0",10,3.59,0.0054,0.0003208,0,0,0,0,0
15,"Coruña, A",29,"Otros pinos","VLE",3,"0",10,0.20076,-0.0027,1.35e-05,0,0,0,0,0.987290024757385
15,"Coruña, A",92,"Robinia pseudacacia","IAVC",1,"0",13,4.71,0.0215964,-186,0,0,0,0,0.43983242
15,"Coruña, A",364,"Eucalyptus gomphocephalus","VSC",1,"0",7,-1.72,0.811565,6.5e-06,0,0,0,0,0.996389985084534
15,"Coruña, A",26,"Pinus pinaster","VLE",2,"0",10,0.20076,-0.0027,1.35e-05,0,0,0,0,0.987290024757385
15,"Coruña, A",62,"Eucalyptus camaldulensis","IAVC",3,"0",13,85.32,0.3243861,-343,0,0,0,0,0.55477148
15,"Coruña, A",857,"Salix fragilis","VLE",3,"0",10,6.03,-0.0022,0.0002056,0,0,0,0,0
15,"Coruña, A",307,"Acacia dealbata","VLE",1,"0",10,-7.2,0.003707,2.7e-05,0,0,0,0,0
15,"Coruña, A",54,"Alnus glutinosa","VSC",5,"0",7,-2.29,0.9171828,4.5e-06,0,0,0,0,0.999170005321503
15,"Coruña, A",54,"Alnus glutinosa","VCC",1,"0",1,8.12,0.0002742,0,0,0,0,0,0
