"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Par_esp","Modelo","a","b","c","d","p","q","r","R2"
24,"León",21,"Pinus sylvestris","VCC",1,"0",11,0,0,0,0,0.0005984,1.93555,0.93386,0.99075
24,"León",75,"Juglans regia","VSC",4,"0",7,1.34,0.7876609,2.12e-05,0,0,0,0,0.99597
24,"León",93,"Pistacia terebinthus","VLE",5,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",93,"Pistacia terebinthus","VSC",2,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
24,"León",68,"Arbutus unedo","IAVC",3,"0",21,0,0,7.86e-05,-2.27e-09,0,0,0,0.676072726
24,"León",42,"Quercus petraea","IAVC",5,"0",19,-4.23971,0.0619313,-2.12e-05,-1.96e-09,0,0,0,0.430595956
24,"León",373,"Betula pendula","IAVC",5,"0",21,0,0,0.0002504,-3.1464e-07,0,0,0,0.638341655
24,"León",257,"Salix alba","VLE",3,"0",12,0,0,0,0,0.0016601,1.7736,0,0.46356
24,"León",44,"Quercus faginea","IAVC",3,"0",17,-0.35373,0.011997,-1.2e-05,0,0,0,0,0.336914685
24,"León",45,"Quercus ilex","VCC",4,"0",11,0,0,0,0,0.0008954,1.97657,0.36068,0.96444
24,"León",41,"Quercus robur","VCC",3,"0",11,0,0,0,0,0.0009299,1.87067,0.80646,0.97672
24,"León",16,"Pyrus spp.","VCC",1,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
24,"León",57,"Salix spp.","IAVC",5,"0",13,10.82816,0.0590003,-200.8648649,0,0,0,0,0.231908922
24,"León",273,"Betula alba","IAVC",3,"0",21,0,0,0.0002504,-3.1464e-07,0,0,0,0.638341655
24,"León",77,"Tilia spp.","VCC",5,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
24,"León",78,"Sorbus spp.","IAVC",2,"0",21,0,0,7.86e-05,-2.27e-09,0,0,0,0.676072726
24,"León",257,"Salix alba","VSC",3,"0",7,-4.94,0.8041761,1.86e-05,0,0,0,0,0.99214
24,"León",95,"Prunus spp.","IAVC",5,"0",21,0,0,7.86e-05,-2.27e-09,0,0,0,0.676072726
24,"León",395,"Prunus avium","VCC",1,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
24,"León",21,"Pinus sylvestris","VSC",1,"0",7,-6.47,0.825618,2.5e-05,0,0,0,0,0.99731
24,"León",41,"Quercus robur","VCC",5,"0",11,0,0,0,0,0.0009299,1.87067,0.80646,0.97672
24,"León",68,"Arbutus unedo","VSC",1,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
24,"León",436,"Cupressus macrocarpa","IAVC",5,"0",21,0,0,0.0003134,-3.4764e-07,0,0,0,0.76492637
24,"León",58,"Populus nigra","IAVC",2,"0",14,0,0,0,0,0.1245288,0.95551,0,0.161639726
24,"León",97,"Sambucus nigra","VLE",1,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",73,"Betula spp.","VCC",3,"0",11,0,0,0,0,0.0002254,2.06989,0.94894,0.96437
24,"León",14,"Taxus baccata","VLE",5,"0",12,0,0,0,0,5.64e-05,2.24028,0,0.40058
24,"León",42,"Quercus petraea","VLE",2,"0",12,0,0,0,0,0.0003791,2.02691,0,0.48942
24,"León",77,"Tilia spp.","IAVC",2,"0",21,0,0,7.86e-05,-2.27e-09,0,0,0,0.676072726
24,"León",28,"Pinus radiata","VSC",2,"0",7,0.85,0.7690642,4.38e-05,0,0,0,0,0.99411
24,"León",28,"Pinus radiata","IAVC",1,"0",16,-9.7378,0.0016509,0,0,0,0,0,0.77402428
24,"León",65,"Ilex aquifolium","VSC",5,"0",7,-3.37,0.9223876,2.1e-06,0,0,0,0,0.9989
24,"León",54,"Alnus glutinosa","VLE",2,"0",12,0,0,0,0,0.0009308,1.83129,0,0.31577
24,"León",273,"Betula alba","VSC",2,"0",7,-0.79,0.8039236,2.27e-05,0,0,0,0,0.99437
24,"León",395,"Prunus avium","IAVC",2,"0",21,0,0,7.86e-05,-2.27e-09,0,0,0,0.676072726
24,"León",576,"Acer pseudoplatanus","VLE",1,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",576,"Acer pseudoplatanus","VCC",2,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
24,"León",276,"Acer monspessulanum","VCC",5,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
24,"León",61,"Eucalyptus globulus","VLE",1,"0",12,0,0,0,0,0.0017465,1.73173,0,0.2641
24,"León",12,"Malus sylvestris","IAVC",1,"0",21,0,0,7.86e-05,-2.27e-09,0,0,0,0.676072726
24,"León",395,"Prunus avium","VCC",2,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
24,"León",377,"Tilia platyphyllos","VCC",5,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
24,"León",257,"Salix alba","IAVC",3,"0",13,10.82816,0.0590003,-200.8648649,0,0,0,0,0.231908922
24,"León",95,"Prunus spp.","VCC",2,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
24,"León",28,"Pinus radiata","VLE",3,"0",12,0,0,0,0,0.0014136,1.73113,0,0.31066
24,"León",93,"Pistacia terebinthus","VSC",4,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
24,"León",38,"Juniperus thurifera","VLE",3,"0",12,0,0,0,0,2.49e-05,2.44751,0,0.49748
24,"León",51,"Populus alba","VLE",2,"0",12,0,0,0,0,0.0009308,1.83129,0,0.31577
24,"León",77,"Tilia spp.","VLE",3,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",93,"Pistacia terebinthus","VLE",3,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",215,"Crataegus monogyna","VLE",5,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",16,"Pyrus spp.","VSC",3,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
24,"León",255,"Fraxinus excelsior","VCC",1,"0",11,0,0,0,0,0.0011227,1.84869,0.7592,0.90976
24,"León",395,"Prunus avium","VLE",2,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",215,"Crataegus monogyna","VSC",2,"0",7,-0.79,0.8039236,2.27e-05,0,0,0,0,0.99437
24,"León",16,"Pyrus spp.","IAVC",4,"0",21,0,0,7.86e-05,-2.27e-09,0,0,0,0.676072726
24,"León",65,"Ilex aquifolium","VLE",2,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",236,"Cupressus arizonica","IAVC",3,"0",21,0,0,0.0003134,-3.4764e-07,0,0,0,0.76492637
24,"León",357,"Salix atrocinerea","VCC",5,"0",11,0,0,0,0,0.0004732,1.98799,0.75629,0.9433
24,"León",65,"Ilex aquifolium","VCC",1,"0",11,0,0,0,0,0.0008668,1.80781,1.00658,0.96204
24,"León",857,"Salix fragilis","VSC",4,"0",7,-4.94,0.8041761,1.86e-05,0,0,0,0,0.99214
24,"León",52,"Populus tremula","IAVC",1,"0",13,10.82816,0.0590003,-200.8648649,0,0,0,0,0.231908922
24,"León",26,"Pinus pinaster","VSC",3,"0",7,-1.16,0.6115889,-0.0005616,0,0,0,0,0.74767
24,"León",215,"Crataegus monogyna","VCC",1,"0",11,0,0,0,0,0.0002254,2.06989,0.94894,0.96437
24,"León",43,"Quercus pyrenaica","VLE",4,"0",12,0,0,0,0,9.44e-05,2.27236,0,0.49283
24,"León",43,"Quercus pyrenaica","VCC",5,"0",11,0,0,0,0,0.0006351,1.96856,0.68711,1
24,"León",95,"Prunus spp.","VLE",1,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",68,"Arbutus unedo","IAVC",1,"0",21,0,0,7.86e-05,-2.27e-09,0,0,0,0.676072726
24,"León",42,"Quercus petraea","VSC",6,"0",7,-6.23,0.8712337,8.8e-06,0,0,0,0,0.9978
24,"León",23,"Pinus pinea","VLE",4,"0",12,0,0,0,0,5.64e-05,2.24028,0,0.40058
24,"León",378,"Sorbus aucuparia","VSC",3,"0",7,-0.86,0.9067564,-7.24e-05,0,0,0,0,0.99547
24,"León",273,"Betula alba","VLE",3,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",77,"Tilia spp.","VCC",2,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
24,"León",97,"Sambucus nigra","VSC",3,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
24,"León",273,"Betula alba","VCC",5,"0",11,0,0,0,0,0.0002254,2.06989,0.94894,0.96437
24,"León",373,"Betula pendula","VCC",2,"0",11,0,0,0,0,0.0002254,2.06989,0.94894,0.96437
24,"León",97,"Sambucus nigra","VCC",2,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
24,"León",93,"Pistacia terebinthus","VCC",5,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
24,"León",476,"Acer opalus","VLE",5,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",395,"Prunus avium","VLE",3,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",42,"Quercus petraea","VSC",3,"0",7,-26.82,0.8940681,3.8e-06,0,0,0,0,0.99899
24,"León",22,"Pinus uncinata","VCC",5,"0",11,0,0,0,0,0.0009417,1.85561,0.94126,0.95956
24,"León",44,"Quercus faginea","IAVC",4,"0",17,-0.35373,0.011997,-1.2e-05,0,0,0,0,0.336914685
24,"León",56,"Ulmus minor","VLE",1,"0",12,0,0,0,0,1.27e-05,2.57913,0,0.45555
24,"León",578,"Sorbus torminalis","VLE",3,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",276,"Acer monspessulanum","VCC",3,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
24,"León",77,"Tilia spp.","VSC",4,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
24,"León",255,"Fraxinus excelsior","VCC",2,"0",11,0,0,0,0,0.0011227,1.84869,0.7592,0.90976
24,"León",56,"Ulmus minor","VSC",1,"0",7,-7.8,0.8086976,1.7e-06,0,0,0,0,0.99486
24,"León",43,"Quercus pyrenaica","VSC",3,"0",7,-0.66,0.6879544,-0.0004079,0,0,0,0,0.96932
24,"León",15,"Crataegus spp.","VLE",2,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",257,"Salix alba","VLE",2,"0",12,0,0,0,0,0.0016601,1.7736,0,0.46356
24,"León",43,"Quercus pyrenaica","VSC",5,"0",7,-9.42,0.8716387,8.2e-06,0,0,0,0,0.99956
24,"León",395,"Prunus avium","VSC",3,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
24,"León",657,"Salix caprea","VSC",4,"0",7,-4.94,0.8041761,1.86e-05,0,0,0,0,0.99214
24,"León",236,"Cupressus arizonica","VSC",1,"0",7,-9,0.6275378,4.69e-05,0,0,0,0,0.9896
24,"León",43,"Quercus pyrenaica","VCC",2,"0",11,0,0,0,0,0.0009339,1.92558,0.73956,0.98797
24,"León",357,"Salix atrocinerea","VLE",4,"0",12,0,0,0,0,0.0016601,1.7736,0,0.46356
24,"León",378,"Sorbus aucuparia","VCC",5,"0",11,0,0,0,0,0.0006992,1.93911,0.6876,0.98264
24,"León",72,"Castanea sativa","VLE",3,"0",12,0,0,0,0,2.12e-05,2.52613,0,0.53503
24,"León",45,"Quercus ilex","VSC",2,"0",7,-1.37,0.7937881,4.35e-05,0,0,0,0,0.99794
24,"León",357,"Salix atrocinerea","VLE",1,"0",12,0,0,0,0,0.0016601,1.7736,0,0.46356
24,"León",72,"Castanea sativa","VLE",5,"0",12,0,0,0,0,2.12e-05,2.52613,0,0.53503
24,"León",276,"Acer monspessulanum","VCC",2,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
24,"León",12,"Malus sylvestris","VSC",4,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
24,"León",357,"Salix atrocinerea","VSC",4,"0",7,-4.94,0.8041761,1.86e-05,0,0,0,0,0.99214
24,"León",657,"Salix caprea","VCC",4,"0",11,0,0,0,0,0.0004732,1.98799,0.75629,0.9433
24,"León",54,"Alnus glutinosa","VLE",3,"0",12,0,0,0,0,0.0009308,1.83129,0,0.31577
24,"León",26,"Pinus pinaster","VLE",3,"0",12,0,0,0,0,5.64e-05,2.24028,0,0.40058
24,"León",43,"Quercus pyrenaica","IAVC",5,"0",20,-2.57124,0.0379806,0,-1.615e-08,0,0,0,0.481984426
24,"León",25,"Pinus nigra","VCC",1,"0",11,0,0,0,0,0.0006183,1.94488,0.90751,0.98967
24,"León",77,"Tilia spp.","VSC",1,"0",7,-4.44,0.8334608,8.16e-05,0,0,0,0,0.99071
24,"León",576,"Acer pseudoplatanus","VLE",5,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",61,"Eucalyptus globulus","VCC",2,"0",11,0,0,0,0,0.0003373,1.97374,0.99585,0.97398
24,"León",51,"Populus alba","IAVC",1,"0",13,10.82816,0.0590003,-200.8648649,0,0,0,0,0.231908922
24,"León",71,"Fagus sylvatica","VSC",5,"0",7,-1.27,0.900389,1.37e-05,0,0,0,0,0.99908
24,"León",68,"Arbutus unedo","VCC",3,"0",11,0,0,0,0,0.0017568,1.68729,0.93055,0.82875
24,"León",476,"Acer opalus","VLE",2,"0",12,0,0,0,0,0.0010626,1.85153,0,0.40424
24,"León",236,"Cupressus arizonica","VSC",5,"0",7,-3.23,0.5917461,0.0001671,0,0,0,0,0.99542
24,"León",15,"Crataegus spp.","IAVC",3,"0",21,0,0,7.86e-05,-2.27e-09,0,0,0,0.676072726
24,"León",55,"Fraxinus angustifolia","VLE",1,"0",12,0,0,0,0,2.71e-05,2.51797,0,0.54735
24,"León",41,"Quercus robur","VLE",6,"0",12,0,0,0,0,4.83e-05,2.35962,0,0.49145
